timestamp_ms,is_race_on,speed_mps,ax,ay,az,slip_ratio_fl,slip_ratio_fr,slip_ratio_rl,slip_ratio_rr,sent_brk,abs_scale,learn_on,learn_ceiling,learn_cap,learn_alat,learn_dref,learn_verdict,learn_brake_d,learn_open
354190953,1,32.9193,-5.365,-0.1977,-17.8471,-2.3678,-2.5809,-0.7925,-0.7394,0.702,0.702,1,1.519,1.417,35.31,32.38,0,0.776,0
354190968,1,32.6573,-5.6015,-0.2343,-18.6038,-2.6724,-2.2842,-0.9703,-0.6235,0.689,0.689,1,1.519,1.421,35.31,32.38,0,0.78,0
354190984,1,32.4331,-3.3239,-2.6427,-15.5338,-2.6402,-2.6724,-0.9247,-0.8803,0.661,0.661,1,1.519,1.427,35.31,32.38,0,0.789,0
354191000,1,32.2342,-2.9058,-3.5049,-14.4101,-2.6272,-2.6607,-0.8145,-0.9962,0.648,0.648,1,1.519,1.433,35.31,32.38,0,0.76,0
354191015,1,31.8496,-3.3807,-2.5368,-16.1085,-2.5813,-2.6059,-0.759,-0.9848,0.638,0.638,1,1.519,1.438,35.31,32.38,0,0.746,0
354191031,1,31.2681,-3.1272,0.1059,-20.2224,-2.0957,-2.5896,-0.7387,-0.8638,0.628,0.628,1,1.519,1.443,35.31,32.38,0,0.733,0
354191046,1,30.6769,-4.1809,3.9258,-25.4437,-1.3983,-2.332,-1.1778,-0.3463,0.626,0.626,1,1.519,1.447,35.31,32.38,0,0.723,0
354191062,1,30.3851,-3.726,4.7557,-26.3234,-1.1494,-2.3712,-1.2967,-0.2686,0.621,0.621,1,1.519,1.451,35.31,32.38,0,0.712,0
354191078,1,30.2956,-3.1571,2.7392,-23.1046,-1.4782,-2.6724,-1.3031,-0.3749,0.602,0.602,1,1.519,1.455,35.31,32.38,0,0.702,0
354191093,1,30.2571,-2.5032,-0.2537,-18.8275,-1.967,-2.6724,-1.2724,-0.5117,0.588,0.588,1,1.519,1.459,35.31,32.38,0,0.689,0
354191109,1,29.8049,-1.9956,-2.1053,-16.5157,-2.6474,-2.6023,-1.0345,-0.6524,0.561,0.561,1,1.519,1.463,35.31,32.38,0,0.661,0
354191125,1,29.3664,-2.5294,-0.8499,-18.4741,-2.6455,-2.5342,-0.8091,-0.6977,0.548,0.548,1,1.519,1.467,35.31,32.38,0,0.648,0
354191140,1,29.0552,-2.2709,0.5932,-20.9614,-2.6392,-2.577,-0.7268,-0.7122,0.536,0.536,1,1.519,1.47,35.31,32.38,0,0.638,0
354191156,1,28.9015,-1.7993,-0.0227,-19.8592,-2.6299,-2.6668,-0.7344,-0.7424,0.521,0.523,1,1.519,1.473,35.31,32.38,0,0.628,0
354191171,1,28.8265,-1.9167,-1.7575,-16.9587,-2.6321,-2.672,-0.7969,-0.7812,0.492,0.51,1,1.519,1.477,35.31,32.38,0,0.626,0
354191187,1,28.7526,-1.3717,-3.3764,-14.7532,-2.6448,-2.6673,-0.8468,-0.8206,0.437,0.499,1,1.519,1.48,35.31,32.38,0,0.621,0
354191203,1,28.6329,-0.4912,-4.407,-12.8095,-2.6355,-2.6571,-0.9426,-0.7558,0.385,0.488,1,1.519,1.483,35.31,32.38,0,0.602,0
354191218,1,28.3769,-0.8656,-4.0712,-13.0994,-2.6026,-2.6083,-1.0511,-0.5829,0.333,0.479,1,1.519,1.486,35.31,32.38,0,0.588,0
354191234,1,27.349,-0.3554,1.6284,-21.2848,-1.4581,-1.3077,-1.0337,-0.2834,0.221,0.467,1,1.519,1.489,35.31,32.38,0,0.473,0
354191250,1,27.0343,-0.5304,2.8043,-22.9289,-1.081,-0.8779,-0.6949,-0.532,0.188,0.49,1,1.519,1.492,35.31,32.38,0,0.383,0
354191265,1,26.8948,-0.7406,1.6402,-21.2767,-0.9221,-0.9154,-0.4633,-0.7389,0.153,0.522,1,1.519,1.494,35.31,32.38,0,0.293,0
354191281,1,26.7831,-0.0132,-0.2606,-18.3322,-0.7447,-0.9909,-0.5282,-0.676,0.112,0.553,1,1.519,1.497,35.31,32.38,0,0.203,0
354191296,1,26.6113,-0.3266,-1.2928,-16.8606,-0.4334,-0.9027,-0.5496,-0.6232,0.078,0.584,1,1.519,1.499,35.31,32.38,0,0.133,0
354191312,1,26.402,-0.0418,-1.451,-16.2454,-0.176,-0.6895,-0.587,-0.4854,0.034,0.617,1,1.519,1.501,35.31,32.38,0,0.055,0
354191328,1,26.1881,0.0882,-1.2022,-16.0382,-0.1041,-0.413,-0.5792,-0.3414,0.004,1,1,1.519,1.502,35.31,32.38,0,0.004,0
354191343,1,25.9416,0.9712,-0.1534,-16.362,-0.011,-0.2165,-0.5578,-0.1601,0,1,1,1.519,1.504,35.31,32.38,0,0,0
354191359,1,25.7977,1.2544,0.9563,-13.0942,0.0039,-0.0272,-0.4084,-0.2269,0,1,1,1.519,1.505,35.31,32.38,0,0,0
354191375,1,25.74,1.064,0.5901,-11.1045,0.0057,0,-0.2465,-0.3469,0,1,1,1.519,1.506,35.31,32.38,0,0,0
354191390,1,25.6704,1.4849,1.185,-9.577,0.0106,0.0013,-0.1912,-0.3273,0,1,1,1.519,1.506,35.31,32.38,0,0,0
354191406,1,25.5789,1.2771,1.3993,-8.9439,0.018,0.0053,-0.1485,-0.2468,0,1,1,1.519,1.507,35.31,32.38,0,0,0
354191421,1,25.5272,1.1615,1.0125,-8.3325,0.0259,0.0069,-0.1704,-0.1247,0,1,1,1.519,1.508,35.31,32.38,0,0,0
354191437,1,25.4937,1.2579,-0.6566,-6.9965,0.0319,0.0091,-0.0917,-0.1181,0,1,1,1.519,1.509,35.31,32.38,0,0,0
354191453,1,25.4518,1.2257,-1.4151,-6.172,0.0386,0.0073,-0.0546,-0.0597,0,1,1,1.519,1.509,35.31,32.38,0,0,1
354191468,1,25.4258,1.5116,-1.1652,-5.142,0.0435,0.0042,-0.0271,-0.0012,0,1,1,1.519,1.51,35.31,32.38,0,0,1
354191484,1,25.4202,1.2989,0.8942,-3.5948,0.0191,0.0023,0.0429,0.0343,0,1,1,1.519,1.51,35.31,32.38,0,0,1
354191500,1,25.4245,1.3722,1.5097,-2.6087,0.0049,0.001,0.0643,0.0561,0,1,1,1.519,1.511,35.31,32.38,0,0,1
354191515,1,25.423,1.0756,0.879,-2.1068,0.0016,-0.0015,0.0773,0.0925,0,1,1,1.519,1.511,35.3,32.38,0,0,1
354191531,1,25.415,0.7485,-0.9143,-1.6515,0.0041,-0.0007,0.117,0.11,0,1,1,1.519,1.512,35.3,32.38,0,0,1
354191546,1,25.41,0.0518,-2.5973,-1.5199,0.0053,0.0001,0.1472,0.1339,0,1,1,1.519,1.512,35.3,32.38,0,0,1
354191562,1,25.4087,0.0457,-3.4157,-1.2196,0.0039,-0.001,0.1686,0.154,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191578,1,25.4156,-0.9482,-3.3041,-1.0148,0.0023,-0.0026,0.1756,0.1726,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191593,1,25.4251,-1.4987,-2.0704,-0.809,0.0009,-0.0028,0.1618,0.1968,0,1,1,1.519,1.514,35.3,32.38,0,0,1
354191609,1,25.496,-1.326,-0.4492,0.5463,-0.0002,-0.0041,0.137,0.1679,0,1,1,1.519,1.514,35.3,32.38,0,0,1
354191625,1,25.5081,-0.9898,-1.1354,0.8643,0.0008,-0.0058,0.1716,0.1288,0,1,1,1.519,1.514,35.3,32.38,0,0,1
354191640,1,25.4999,-1.9894,-1.6816,0.5116,0.0027,-0.0044,0.185,0.1182,0,1,1,1.519,1.514,35.3,32.38,0,0,1
354191656,1,25.488,-3.0257,0.2443,0.1941,-0.0013,-0.0073,0.2,0.089,0,1,1,1.519,1.514,35.3,32.38,0,0,1
354191671,1,25.4971,-3.9181,2.1746,0.0579,0.0027,-0.0053,0.1987,0.0713,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191687,1,25.5088,-3.7367,3.3443,0.2368,0.0074,-0.0027,0.1783,0.0743,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191703,1,25.5166,-3.4456,2.5837,0.4041,0.0071,-0.0026,0.1447,0.1098,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191718,1,25.5189,-3.7073,0.7639,0.2231,0.004,-0.0018,0.156,0.1183,0,1,1,1.519,1.512,35.3,32.38,0,0,1
354191734,1,25.5487,-2.4635,-2.534,0.4765,0.0002,-0.0019,0.1616,0.1473,0,1,1,1.519,1.512,35.3,32.38,0,0,1
354191750,1,25.6025,-1.9442,-2.6095,0.9257,-0.0039,-0.0034,0.0957,0.1881,0,1,1,1.519,1.512,35.3,32.38,0,0,1
354191765,1,25.6571,-1.6981,-0.62,1.6409,-0.0078,-0.0026,0.167,0.0845,0,1,1,1.519,1.512,35.3,32.38,0,0,1
354191781,1,25.6714,-1.7051,-0.3624,1.7565,-0.0082,-0.002,0.1764,0.0977,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191796,1,25.6764,-1.9786,-1.3155,1.8313,-0.0066,-0.0003,0.1836,0.1246,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191812,1,25.6914,-1.6066,-2.2724,1.3554,-0.0032,0.0013,0.2312,0.0984,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191828,1,25.6919,-1.7477,-3.1916,1.2658,0.0001,0.0012,0.2012,0.1634,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191843,1,25.6896,-1.9507,-4.1113,0.8588,0.0025,0.0015,0.2346,0.1728,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191859,1,25.715,-3.121,-3.6705,0.8916,0.0019,-0.0022,0.2532,0.1806,0,1,1,1.519,1.513,35.3,32.38,0,0,1
354191875,1,25.7172,-4.5676,-1.99,0.9765,0.0009,-0.0025,0.2537,0.1697,0,1,1,1.519,1.512,35.3,32.38,0,0,1
354191890,1,25.699,-7.251,2.009,0.6381,-0.0014,-0.0045,0.252,0.1589,0,1,1,1.519,1.511,35.3,32.38,0,0,1
354191906,1,25.6883,-8.3691,3.1674,0.1752,0.0003,-0.0039,0.2388,0.1733,0,1,1,1.519,1.509,35.3,32.38,0,0,1
354191921,1,25.7062,-7.6843,1.8093,0.5131,0.0009,-0.0036,0.2437,0.147,0,1,1,1.519,1.507,35.3,32.38,0,0,1
354191937,1,25.7376,-6.5886,0.0914,1.098,-0.0004,-0.0046,0.2224,0.1246,0,1,1,1.519,1.506,35.3,32.38,0,0,1
354191953,1,25.7708,-5.7484,-0.9328,0.8963,-0.0023,-0.0051,0.1866,0.1021,0,1,1,1.519,1.505,35.3,32.38,0,0,1
354191968,1,25.8326,-6.0838,-0.1872,1.7709,-0.0065,-0.0021,0.1249,0.0666,0,1,1,1.519,1.503,35.3,32.38,0,0,1
354191984,1,25.8781,-7.4903,3.7031,2.3167,-0.0176,0.0062,0.0307,0.0156,0,1,1,1.519,1.502,35.3,32.38,0,0,1
354192000,1,25.869,-8.0476,3.4178,1.8001,-0.0106,0.0127,0.0195,-0.0045,0,1,1,1.519,1.5,35.3,32.38,0,0,1
354192015,1,25.8585,-6.7606,1.036,1.3743,-0.0062,0.0122,0.0147,-0.03,0,1,1,1.519,1.498,35.3,32.38,0,0,1
354192031,1,25.849,-4.9348,-1.1941,0.8966,-0.004,0.0065,0.0034,-0.0522,0,1,1,1.519,1.498,35.3,32.38,0,0,1
354192046,1,25.8382,-4.5286,-2.7097,0.618,-0.0019,0.0015,-0.01,-0.0727,0,1,1,1.519,1.498,35.3,32.38,0,0,1
354192062,1,25.8258,-4.1016,-3.6053,0.2714,0.0005,-0.0005,-0.025,-0.0902,0,1,1,1.519,1.498,35.3,32.38,0,0,1
354192078,1,25.81,-4.3774,-3.6326,0.2343,0.0019,-0.0014,0,-0.109,0,1,1,1.519,1.498,35.3,32.38,0,0,1
354192093,1,25.7952,-4.0455,-3.6399,0.0151,0.0032,-0.0013,0,-0.1276,0,1,1,1.519,1.498,35.3,32.38,0,0,1
354192109,1,25.7486,-5.2496,-3.3645,-0.3461,0.0056,0.0003,-0.0502,0,0,1,1,1.519,1.497,35.3,32.38,0,0,1
354192125,1,25.7223,-6.1384,-2.7222,-0.6637,0.0048,0.0002,-0.0574,0,0,1,1,1.519,1.496,35.3,32.38,0,0,1
354192140,1,25.6711,-7.0142,-2.0849,-0.6716,0.0052,0.0032,-0.1068,-0.1466,0,1,1,1.519,1.495,35.3,32.38,0,0,1
354192156,1,25.6282,-6.8728,-2.3002,-1.3264,0.01,0.0127,-0.1263,-0.1205,0,1,1,1.519,1.493,35.3,32.38,0,0,1
354192171,1,25.5839,-6.9478,-2.8734,-1.6831,0.0159,0.0216,-0.1202,-0.1157,0,1,1,1.519,1.492,35.3,32.38,0,0,1
354192187,1,25.5217,-7.1288,-2.664,-1.9104,0.0185,0.0192,-0.116,-0.1012,0,1,1,1.519,1.49,35.3,32.38,0,0,1
354192203,1,25.4432,-8.9984,-0.8898,-2.1895,0.0173,0.0141,-0.1003,-0.0859,0,1,1,1.519,1.488,35.3,32.38,0,0,1
354192218,1,25.368,-11.4921,1.4212,-2.4798,0.0139,0.0016,-0.0549,-0.1178,0,1,1,1.519,1.484,35.3,32.38,0,0,1
354192234,1,25.2462,-13.009,3.5109,-2.7431,0.0288,0.0179,-0.0364,-0.0916,0,1,1,1.519,1.479,35.3,32.38,0,0,1
354192250,1,25.2191,-11.359,2.0864,-2.9034,0.0351,0.0163,-0.0376,-0.101,0,1,1,1.519,1.474,35.3,32.38,0,0,1
354192265,1,25.1814,-11.4884,0.9801,-2.1829,0.0399,0.0026,-0.0471,-0.114,0,1,1,1.519,1.47,35.3,32.38,0,0,1
354192281,1,25.1344,-11.4682,1.2434,-2.3916,0.0412,-0.0013,-0.0418,-0.1426,0,1,1,1.519,1.466,35.3,32.38,0,0,1
354192296,1,25.0868,-12.2612,1.1806,-2.0987,0.0442,0.0044,-0.0474,-0.1407,0,1,1,1.519,1.461,35.3,32.38,0,0,1
354192312,1,25.0336,-11.3729,0.5823,-2.4465,0.0516,0.0161,-0.0747,-0.0968,0,1,1,1.519,1.458,35.3,32.38,0,0,1
354192328,1,25.0067,-10.4562,-0.6052,-2.1599,0.0602,0.0268,-0.0611,-0.1116,0,1,1,1.519,1.455,35.3,32.38,0,0,1
354192343,1,24.99,-8.8019,-2.3266,-1.9295,0.0674,0.0256,-0.0522,-0.1441,0,1,1,1.519,1.453,35.3,32.38,0,0,1
354192359,1,24.9111,-8.8951,-3.3823,-1.6959,0.0518,0.0174,-0.0938,-0.1242,0,1,1,1.519,1.452,35.3,32.38,0,0,1
354192375,1,24.8232,-9.8569,-2.2914,-2.005,0.0396,0.0202,-0.119,-0.071,0,1,1,1.519,1.45,35.3,32.38,0,0,1
354192390,1,24.7432,-11.9143,-0.2819,-2.768,0.0297,0.0214,-0.0868,-0.0782,0,1,1,1.519,1.445,35.3,32.38,0,0,1
354192406,1,24.6719,-13.6252,1.0447,-2.7682,0.0223,0.0055,-0.0355,-0.1264,0,1,1,1.519,1.44,35.3,32.38,0,0,1
354192421,1,24.6216,-13.8175,1.3531,-2.7723,0.0237,0.0031,-0.0115,-0.1421,0,1,1,1.519,1.434,35.3,32.38,0,0,1
354192437,1,24.5824,-13.9998,0.9769,-2.3645,0.0263,0.0057,-0.0125,-0.1114,0,1,1,1.519,1.428,35.3,32.38,0,0,1
354192453,1,24.5506,-12.7584,-0.0155,-2.1486,0.0271,0.0101,0.0206,-0.0855,0,1,1,1.519,1.424,35.29,32.38,0,0,1
354192468,1,24.5184,-12.3515,-0.8221,-1.8508,0.0274,0.0113,0.0531,-0.0495,0,1,1,1.519,1.42,35.29,32.38,0,0,1
354192484,1,24.4432,-15.3331,2.0507,-1.2246,0.0206,-0.0019,0.1245,0.0254,0,1,1,1.519,1.413,35.29,32.38,0,0,1
354192500,1,24.4363,-15.7972,2.5651,-0.7707,0.0162,-0.0008,0.1753,0.0654,0,1,1,1.519,1.405,35.29,32.38,0,0,1
354192515,1,24.4421,-14.9669,1.7406,-0.5604,0.0109,0.0009,0.2386,0.0964,0,1,1,1.519,1.399,35.29,32.38,0,0,1
354192531,1,24.4453,-13.755,0.8886,0.0684,0.0059,0.0001,0.2825,0.1438,0,1,1,1.519,1.394,35.29,32.38,0,0,1
354192546,1,24.4445,-13.5556,0.5008,0.4893,0.0016,-0.0023,0.3199,0.1885,0,1,1,1.519,1.389,35.29,32.38,0,0,1
354192562,1,24.4367,-13.2188,0.2442,0.6384,0.0004,-0.0051,0.3721,0.2306,0,1,1,1.519,1.386,35.29,32.38,0,0,1
354192578,1,24.4494,-12.7988,-0.2997,0.8306,0.001,-0.0036,0.4295,0.2608,0,1,1,1.519,1.383,35.29,32.38,0,0,1
354192593,1,24.4818,-12.5535,-0.1553,1.4254,-0.0014,-0.0024,0.4578,0.2945,0,1,1,1.519,1.38,35.29,32.38,0,0,1
354192609,1,24.4959,-12.7595,0.0044,1.8806,-0.0021,-0.0012,0.4692,0.3724,0,1,1,1.519,1.377,35.29,32.38,0,0,1
354192625,1,24.5326,-12.074,-0.9955,2.3262,0.0017,0.0011,0.5637,0.473,0,1,1,1.519,1.376,35.29,32.38,0,0,1
354192640,1,24.5861,-10.8937,-1.7344,2.5303,0.0007,0.0028,0.6329,0.4711,0,1,1,1.519,1.376,35.29,32.38,0,0,1
354192656,1,24.7052,-10.7674,-1.2225,3.4983,-0.0121,-0.0044,0.5877,0.4858,0,1,1,1.519,1.376,35.29,32.38,0,0,1
354192671,1,24.7726,-11.6596,-0.265,4.9593,-0.0158,-0.0071,0.6841,0.4193,0,1,1,1.519,1.375,35.29,32.38,0,0,1
354192687,1,24.8118,-12.6688,0.7478,5.1811,-0.0125,-0.0083,0.7065,0.4503,0,1,1,1.519,1.372,35.29,32.38,0,0,1
354192703,1,24.8559,-13.5471,1.3455,5.0553,-0.0178,-0.0144,0.7119,0.4851,0,1,1,1.519,1.369,35.29,32.38,0,0,1
354192718,1,24.9044,-13.7124,1.6317,5.2165,-0.0325,-0.0141,0.6797,0.5679,0,1,1,1.519,1.365,35.29,32.38,0,0,1
354192734,1,24.9448,-10.5164,-1.0298,4.4244,-0.0085,-0.019,0.8137,0.6545,0,1,1,1.519,1.366,35.29,32.38,0,0,1
354192750,1,24.9495,-9.5847,-2.2901,3.977,-0.0039,-0.0108,0.8476,0.7215,0,1,1,1.519,1.368,35.29,32.38,0,0,1
354192765,1,24.9799,-8.5559,-2.7921,3.3389,-0.0042,-0.0037,0.9005,0.7268,0,1,1,1.519,1.372,35.29,32.38,0,0,1
354192781,1,25.0397,-9.1636,-2.4289,3.9864,-0.0088,-0.004,0.8972,0.7345,0,1,1,1.519,1.374,35.29,32.38,0,0,1
354192796,1,25.1183,-10.115,-1.2745,4.8576,-0.0113,-0.005,0.8717,0.7205,0,1,1,1.519,1.375,35.29,32.38,0,0,1
354192812,1,25.2071,-11.8843,0.9813,5.8204,-0.0094,-0.0074,0.9959,0.5489,0,1,1,1.519,1.374,35.29,32.38,0,0,1
354192828,1,25.2194,-12.9514,2.4028,5.7066,-0.0006,-0.0066,0.8922,0.6875,0,1,1,1.519,1.371,35.29,32.38,0,0,1
354192843,1,25.1967,-13.684,3.4701,4.9366,0.0013,-0.0032,0.8772,0.7811,0,1,1,1.519,1.367,35.29,32.38,0,0,1
354192859,1,25.2489,-15.3327,5.1903,4.8857,-0.0001,-0.0043,0.9673,0.7408,0,1,1,1.519,1.362,35.29,32.38,0,0,1
354192875,1,25.3293,-14.5213,4.6093,5.1807,-0.0002,-0.003,0.9583,0.7333,0,1,1,1.519,1.357,35.29,32.38,0,0,1
354192890,1,25.4274,-13.8289,3.3202,6.5212,-0.0047,-0.0046,0.9619,0.7226,0,1,1,1.519,1.354,35.29,32.38,0,0,1
354192906,1,25.5135,-12.5164,1.9308,6.8282,-0.0083,-0.0026,0.9629,0.7208,0,1,1,1.519,1.353,35.29,32.38,0,0,1
354192921,1,25.6725,-11.8295,1.8058,7.5545,-0.0197,-0.0045,0.8267,0.7408,0,1,1,1.519,1.352,35.29,32.38,0,0,1
354192937,1,25.8609,-12.9653,2.7493,9.8134,-0.0338,-0.0091,0.8189,0.6045,0,1,1,1.519,1.351,35.29,32.38,0,0,1
354192953,1,26.0347,-13.4462,3.9891,10.9288,-0.0471,-0.0136,0.7585,0.5453,0,1,1,1.519,1.348,35.29,32.38,0,0,1
354192968,1,26.1408,-13.9176,4.0093,11.4789,-0.0565,-0.0142,0.7019,0.5836,0,1,1,1.519,1.345,35.29,32.38,0,0,1
354192984,1,26.1514,-10.4857,-0.3525,8.3693,-0.0383,-0.0007,0.8577,0.6811,0,1,1,1.519,1.347,35.29,32.38,0,0,1
354193000,1,26.1311,-9.2652,-2.0581,6.4281,-0.0253,0.0041,0.9048,0.7703,0,1,1,1.519,1.351,35.29,32.38,0,0,1
354193015,1,26.1046,-8.6555,-2.8533,5.2737,-0.0186,0.0012,0.9701,0.8343,0,1,1,1.519,1.355,35.29,32.38,0,0,1
354193031,1,26.0744,-9.8924,-1.9333,4.262,-0.0166,-0.0045,0.9905,0.8866,0,1,1,1.519,1.358,35.29,32.38,0,0,1
354193046,1,26.0769,-12.2077,0.2589,4.1,0,-0.0044,0.9774,0.9267,0,1,1,1.519,1.357,35.29,32.38,0,0,1
354193062,1,26.1246,-13.6335,1.8968,4.6164,0,-0.0045,0.9349,0.9491,0,1,1,1.519,1.354,35.29,32.38,0,0,1
354193078,1,26.2096,-13.8839,2.2299,5.5084,0,-0.0052,0.936,0.9136,0,1,1,1.519,1.351,35.29,32.38,0,0,1
354193093,1,26.2625,-12.7207,0.9612,5.9198,0,-0.0037,0.9866,0,0,1,1,1.519,1.349,35.29,32.38,0,0,1
354193109,1,26.2797,-10.8918,-0.7794,5.3651,0,0.003,1.0114,0,0,1,1,1.519,1.35,35.29,32.38,0,0,1
354193125,1,26.3123,-10.8696,-1.5759,4.7381,0,0.0037,1.0684,0.8793,0,1,1,1.519,1.352,35.29,32.38,0,0,1
354193140,1,26.2812,-11.8978,-0.933,4.2619,0,-0.0001,1.0383,0.9185,0,1,1,1.519,1.351,35.29,32.38,0,0,1
354193156,1,26.2592,-12.8062,-0.6594,3.6585,0,-0.0003,1.0302,0.9252,0,1,1,1.519,1.35,35.29,32.38,0,0,1
354193171,1,26.2564,-13.3949,-0.7538,4.1471,0,0.0012,1.0044,0.9281,0,1,1,1.519,1.348,35.29,32.38,0,0,1
354193187,1,26.2647,-13.2556,-0.9931,3.7454,0,0.0042,0.9814,0.9216,0,1,1,1.519,1.345,35.29,32.38,0,0,1
354193203,1,26.2859,-12.5535,-1.5861,3.5321,0,0.0081,0.9444,0.9142,0,1,1,1.519,1.345,35.29,32.38,0,0,1
354193218,1,26.3246,-12.3732,-1.607,4.2233,0,0.0077,0.928,0.8413,0,1,1,1.519,1.344,35.29,32.38,0,0,1
354193234,1,26.4552,-13.786,0.7762,5.5049,0,0.0024,0.9971,0.5104,0,1,1,1.519,1.341,35.29,32.38,0,0,1
354193250,1,26.6415,-18.1063,5.7348,8.8039,0,0.0046,0.665,0.4323,0,1,1,1.519,1.332,35.29,32.38,0,0,1
354193265,1,26.6583,-18.5407,5.8502,8.8383,0,0.0022,0.4259,0.5758,0,1,1,1.519,1.323,35.29,32.38,0,0,1
354193281,1,26.5944,-19.7585,6.5314,7.3635,-0.0095,-0.0019,0.2991,0.6279,0,1,1,1.519,1.311,35.29,32.38,0,0,1
354193296,1,26.5076,-21.0512,7.3132,6.0214,-0.0017,-0.0035,0.2735,0.6182,0,1,1,1.519,1.298,35.29,32.38,0,0,1
354193312,1,26.3697,-22.8703,8.5867,4.3555,-0.0004,-0.0022,0.333,0.5379,0,1,1,1.519,1.282,35.29,32.38,0,0,1
354193328,1,26.2487,-24.9207,10.1962,3.2421,0.0033,-0.002,0.4353,0.4104,0,1,1,1.519,1.263,35.29,32.38,0,0,1
354193343,1,26.1556,-25.9069,10.5846,2.1363,0.0067,-0.0016,0.4593,0.3474,0,1,1,1.519,1.242,35.29,32.38,0,0,1
354193359,1,26.0215,-26.6067,10.5169,2.1835,0.0141,0.0002,0.4474,0.2575,0,1,1,1.519,1.22,35.29,32.38,0,0,1
354193375,1,26.0001,-26.0424,9.7928,2.0861,0.0169,0.0026,0.4032,0.2251,0,1,1,1.519,1.2,35.29,32.38,0,0,1
354193390,1,26.0062,-26.5438,10.3498,3.1213,0.01,0.0041,0.2063,0.288,0,1,1,1.519,1.179,35.29,32.38,0,0,1
354193406,1,25.9955,-29.0216,13.0767,4.2419,0.0029,0.0039,0.18,0.1912,0,1,1,1.519,1.153,35.28,32.38,0,0,1
354193421,1,25.9393,-32.6881,16.5455,4.7405,0.0002,0.0006,0.1658,0.1158,0,1,1,1.519,1.119,35.28,32.38,0,0,1
354193437,1,25.8811,-34.7736,18.2265,4.6948,0.0014,0.0005,0.1425,0.0882,0,1,1,1.519,1.081,35.28,32.38,0,0,1
354193453,1,25.8583,-33.6138,17.3793,4.2016,0.0004,0.0056,0.1501,0.0519,0,1,1,1.519,1.046,35.28,32.38,0,0,1
354193468,1,25.8457,-31.6686,15.3447,4.4186,-0.0025,0.012,0.1574,0.0393,0,1,1,1.519,1.016,35.28,32.38,0,0,1
354193484,1,25.7565,-27.0919,11.5235,2.8573,-0.0005,0.0125,0.1821,0.0527,0,1,1,1.519,0.999,35.28,32.38,0,0,1
354193500,1,25.6885,-26.8027,11.6732,2.5782,0.0002,0.0072,0.2145,0.049,0,1,1,1.519,0.983,35.28,32.38,0,0,1
354193515,1,25.6243,-28.0375,14.0083,1.7662,0.0004,0.0044,0.2225,0.0542,0,1,1,1.519,0.965,35.28,32.38,0,0,1
354193531,1,25.5753,-29.1921,16.4188,1.6045,0.0005,-0.0003,0.225,0.0652,0,1,1,1.519,0.944,35.28,32.38,0,0,1
354193546,1,25.5495,-28.5405,15.5602,2.1089,0.0012,-0.0027,0.2429,0.0805,0,1,1,1.519,0.925,35.28,32.38,0,0,1
354193562,1,25.5265,-25.0034,11.6823,1.7168,0.0028,-0.0008,0.2607,0.116,0,1,1,1.519,0.917,35.28,32.38,0,0,1
354193578,1,25.5085,-20.7481,7.2797,1.2469,0.0055,0.0028,0.2669,0.151,0,1,1,1.519,0.921,35.28,32.38,0,0,1
354193593,1,25.4994,-18.97,5.305,1.0802,0.004,0.0014,0.2977,0.1356,0,1,1,1.519,0.93,35.28,32.38,0,0,1
354193609,1,25.4356,-20.2607,6.165,1.6168,0.0022,-0.0023,0.3396,0.1323,0,1,1,1.519,0.935,35.28,32.38,0,0,1
354193625,1,25.4138,-21.2735,7.6334,1.6249,0.003,-0.0002,0.3959,0.0844,0,1,1,1.519,0.936,35.28,32.38,0,0,1
354193640,1,25.4038,-22.6394,9.6918,1.9739,0.0009,-0.0007,0.3519,0.1486,0,1,1,1.519,0.934,35.28,32.38,0,0,1
354193656,1,25.3981,-22.1226,9.0586,1.9497,0.0007,-0.0017,0.3881,0.1668,0,1,1,1.519,0.934,35.28,32.38,0,0,1
354193671,1,25.4016,-20.2026,6.9149,2.1974,0.0036,0.001,0.4296,0.1969,0,1,1,1.519,0.938,35.28,32.38,0,0,1
354193687,1,25.3825,-18.9549,5.6334,1.9115,0.0013,-0.0018,0.4604,0.2337,0,1,1,1.519,0.946,35.28,32.38,0,0,1
354193703,1,25.3639,-19.1355,6.0047,2.1219,-0.0004,-0.0084,0.509,0.2503,0,1,1,1.519,0.953,35.28,32.38,0,0,1
354193718,1,25.3514,-20.0315,7.0381,2.2544,-0,-0.0101,0.5515,0.2611,0,1,1,1.519,0.957,35.28,32.38,0,0,1
354193734,1,25.4618,-20.546,8.0612,4.4659,-0.0082,-0.0074,0.5637,0.2404,0,1,1,1.519,0.959,35.28,32.38,0,0,1
